0.0,0.0,0.03177064657211304,-0.0073431432247161865,0.0769188404083252,-0.041116148233413696,0.13984477519989014,-0.055734604597091675,0.19716018438339233,-0.05398496985435486,0.025077879428863525,-0.23437197506427765,0.19889616966247559,-0.21013260632753372,0.29072272777557373,-0.15802547335624695,0.34595388174057007,-0.11926713585853577,0.026659518480300903,-0.2836644724011421,0.22460347414016724,-0.26918037980794907,0.3176092505455017,-0.20934200286865234,0.3751504421234131,-0.15625306963920593,0.046773821115493774,-0.29351818561553955,0.23485320806503296,-0.2827099785208702,0.3244565725326538,-0.22163823246955872,0.378917396068573,-0.16841407120227814,0.0785285234451294,-0.27322540432214737,0.23249268531799316,-0.24949806928634644,0.31090861558914185,-0.2062152624130249,0.3604627251625061,-0.17261140048503876,0
0.0,0.0,0.07190567255020142,-0.04956461489200592,0.13190585374832153,-0.09507972002029419,0.21305996179580688,-0.09781929850578308,0.2831510305404663,-0.0805509090423584,0.050709426403045654,-0.22793198004364967,0.21123838424682617,-0.21870297193527222,0.2958664298057556,-0.16786693036556244,0.35694223642349243,-0.13135428726673126,0.03625893592834473,-0.24147476628422737,0.22295218706130981,-0.22792234644293785,0.3109642267227173,-0.16596676409244537,0.3700219988822937,-0.11934179067611694,0.03768476843833923,-0.22606493532657623,0.2180907130241394,-0.21862077713012695,0.30665451288223267,-0.1639815866947174,0.36604243516921997,-0.12176112830638885,0.055540621280670166,-0.18925759941339493,0.19202229380607605,-0.1888558715581894,0.2677961587905884,-0.1575930118560791,0.32379263639450073,-0.13182835280895233,0
0.0,0.0,0.022373706102371216,0.02777037024497986,0.041740864515304565,0.03548315167427063,0.05769515037536621,0.05634903907775879,0.045262932777404785,0.09453648328781128,0.07690086960792542,-0.1841300129890442,0.2494613528251648,-0.1244170218706131,0.32776790857315063,-0.06310208141803741,0.3785250186920166,-0.014656633138656616,0.10426905751228333,-0.2537587732076645,0.2910558581352234,-0.20489882677793503,0.3608330488204956,-0.11911532282829285,0.40090757608413696,-0.04689642786979675,0.13335469365119934,-0.2797277420759201,0.3097915053367615,-0.23543493449687958,0.37423866987228394,-0.1496497094631195,0.40719127655029297,-0.0781126320362091,0.16206789016723633,-0.2742955759167671,0.29376381635665894,-0.22614464163780212,0.3490092158317566,-0.1602735072374344,0.3813382387161255,-0.10892298817634583,0
0.0,0.0,0.13773959875106812,-0.08164918422698975,0.20954430103302002,-0.22240877151489258,0.27492690086364746,-0.3409340977668762,0.27716273069381714,-0.47691862285137177,-0.04858502745628357,-0.3836026191711426,-0.006607741117477417,-0.5533061847090721,0.1299852728843689,-0.5522263199090958,0.21431982517242432,-0.4801965355873108,-0.10622221231460571,-0.3840923011302948,-0.03612387180328369,-0.5948621183633804,0.1304781436920166,-0.5810345113277435,0.22415006160736084,-0.49199172854423523,-0.1446869969367981,-0.36833861470222473,-0.07599416375160217,-0.575386106967926,0.09667140245437622,-0.5592738315463066,0.19156944751739502,-0.48238232731819153,-0.15927699208259583,-0.32530757784843445,-0.06802764534950256,-0.49254755675792694,0.07260769605636597,-0.4967575818300247,0.16099470853805542,-0.4451508969068527,0
0.0,0.0,0.18039432168006897,-0.18827569484710693,0.21954146027565002,-0.35757875442504883,0.28431597352027893,-0.4760969877243042,0.33301690220832825,-0.5690692365169525,-0.13756415247917175,-0.47586381435394287,0.0014424920082092285,-0.7313629686832428,0.17927637696266174,-0.7385491132736206,0.3051547110080719,-0.6769299656152725,-0.16645582020282745,-0.4533400535583496,0.00914222002029419,-0.7639091610908508,0.22200259566307068,-0.7432527989149094,0.3371621072292328,-0.6594376266002655,-0.12865778803825378,-0.42603418231010437,0.030404388904571533,-0.7371412068605423,0.23748323321342468,-0.7162612825632095,0.338549941778183,-0.6370621770620346,-0.030915051698684692,-0.39072030782699585,0.10549280047416687,-0.6237374246120453,0.24919435381889343,-0.6289799511432648,0.3302810490131378,-0.5789889246225357,0
0.0,0.0,0.19868358969688416,-0.20213228464126587,0.25281527638435364,-0.3774391710758209,0.3252699673175812,-0.4906695485115051,0.38404491543769836,-0.5756486803293228,-0.10830917954444885,-0.49979865550994873,0.05053478479385376,-0.7381341457366943,0.22900894284248352,-0.7466281205415726,0.35742953419685364,-0.6917791068553925,-0.13811369240283966,-0.4768203794956207,0.0688258707523346,-0.7681992053985596,0.2778128683567047,-0.7458175867795944,0.39471814036369324,-0.6596366912126541,-0.10269632935523987,-0.44511258602142334,0.08079880475997925,-0.7364326119422913,0.28554049134254456,-0.718021959066391,0.39199039340019226,-0.6380124241113663,-0.008662402629852295,-0.40683630108833313,0.14788320660591125,-0.6272733807563782,0.29430022835731506,-0.6369859576225281,0.3831441104412079,-0.5930562615394592,0
0.0,0.0,0.18744060397148132,-0.1504145860671997,0.24977150559425354,-0.30293726921081543,0.33579328656196594,-0.4080304801464081,0.40496107935905457,-0.4927957057952881,-0.07779493927955627,-0.482163667678833,0.09815225005149841,-0.7218489050865173,0.2762084901332855,-0.7005031257867813,0.38995131850242615,-0.6188221573829651,-0.1076558530330658,-0.46552467346191406,0.10595282912254333,-0.7476645708084106,0.31525883078575134,-0.6954578459262848,0.41575881838798523,-0.5963702499866486,-0.07051482796669006,-0.43220317363739014,0.13256755471229553,-0.7137875407934189,0.33515045046806335,-0.6618669629096985,0.4214882552623749,-0.565826952457428,0.022907942533493042,-0.3800926208496094,0.18389400839805603,-0.5954025685787201,0.327968031167984,-0.5784529745578766,0.4006112515926361,-0.5107417702674866,0
0.0,0.0,0.15428662300109863,-0.13260269165039062,0.21596938371658325,-0.3014104664325714,0.29212814569473267,-0.42585426568984985,0.3006497025489807,-0.5567258298397064,-0.0648374855518341,-0.4669629633426666,0.0025933384895324707,-0.654276579618454,0.16201335191726685,-0.6728004664182663,0.2869141697883606,-0.6232804656028748,-0.11793628334999084,-0.4542531967163086,-0.053499072790145874,-0.6915010064840317,0.15067434310913086,-0.7140180617570877,0.29263460636138916,-0.6553227230906487,-0.15212184190750122,-0.4283924698829651,-0.07610964775085449,-0.6642436981201172,0.12755805253982544,-0.6729865968227386,0.2504886984825134,-0.615578755736351,-0.1454111933708191,-0.3826534152030945,-0.026819288730621338,-0.5699145048856735,0.13553959131240845,-0.5890461653470993,0.24844330549240112,-0.5541880130767822,0
0.0,0.0,0.18721145391464233,-0.22827988862991333,0.24850893020629883,-0.39922159910202026,0.3318261504173279,-0.52467480301857,0.3525726795196533,-0.6230959296226501,-0.17283469438552856,-0.5712890028953552,0.04456546902656555,-0.7592323422431946,0.22110694646835327,-0.7442173510789871,0.3353976011276245,-0.6803382039070129,-0.20719008147716522,-0.5649436414241791,0.056412070989608765,-0.8049672394990921,0.24903029203414917,-0.7680554911494255,0.3630567193031311,-0.6731012761592865,-0.1758565455675125,-0.5408600568771362,0.07634738087654114,-0.7847649604082108,0.26439112424850464,-0.7411721646785736,0.36493808031082153,-0.6526543349027634,-0.08963817358016968,-0.5007728934288025,0.11784642934799194,-0.6804499328136444,0.25427311658859253,-0.6622551679611206,0.34304261207580566,-0.6049207299947739,0
0.0,0.0,0.193528950214386,-0.2378738522529602,0.25460392236709595,-0.4141281247138977,0.3419233560562134,-0.5449530184268951,0.3705518841743469,-0.6577055156230927,-0.16504448652267456,-0.5775080323219299,0.03571152687072754,-0.7758889049291611,0.21314501762390137,-0.7608803883194923,0.3245721459388733,-0.6898333579301834,-0.19973649084568024,-0.569121778011322,0.048307597637176514,-0.8193625807762146,0.24003612995147705,-0.7782673388719559,0.3490203022956848,-0.6792181879281998,-0.16959816217422485,-0.5454837381839752,0.062438905239105225,-0.8010322153568268,0.25318092107772827,-0.758663572371006,0.3543855547904968,-0.6664689630270004,-0.08492869138717651,-0.5057576894760132,0.10876727104187012,-0.6926555931568146,0.24734514951705933,-0.6753588914871216,0.33797764778137207,-0.613666370511055,0
